StationID,Station
8579377,"Matten b. I., Kesslergasse$<1>"
8579379,Barges$<1>$BARG$<3>
8579380,"Illarsaz, Sauges$<1>$ILLS$<3>"
8579381,"Illarsaz, village$<1>$ILLA$<3>"
8579382,Collombey-le-Grand$<1>$CBYG$<3>
8579383,"Collombey, Guinchet$<1>"
8579384,"Collombey, Corbier$<1>"
8579386,"Collombey, Les Vergers$<1>"
8579387,"Collombey, Le Foyer$<1>$CBYF$<3>"
8579389,"Sion, St-Guérin$<1>"
8579390,"Chamoson, église$<1>"
8579391,"Chamoson, La Tour$<1>"
8579392,"Chamoson, Palud$<1>"
8579393,Grugnay$<1>
8579394,"Produit, bif.$<1>"
8579395,Montagnon$<1>
8579396,"Les Places, bif.$<1>"
8579397,Dugny$<1>
8579398,"Morthey, En Rion$<1>"
8579399,"Morthey, Pont-de-Pierre$<1>"
8579400,"Morthey, centre$<1>"
8579401,"Ovronnaz, Centre therm. Melley$<1>"
8579402,"Ovronnaz, croisée du centre$<1>"
8579403,"Ovronnaz, Plein soleil$<1>"
8579405,Itravers$<1>
8579406,Loye$<1>
8579407,"Erdesson, bif.$<1>"
8579409,"Sierre/Siders, gare CFF$<1>"
8579410,"Sierre, Le Bourgeois$<1>"
8579413,"Sierre, Placette$<1>"
8579414,"Noës, village$<1>"
8579420,"Réchy, centre$<1>"
8579422,"Granges VS, Crêtelongue$<1>"
8579424,"Walkringen, Zihlstrasse$<1>"
8579428,"Grône, poste$<1>"
8579431,"St-Léonard, Le Lac$<1>"
8579434,"Wettswil a.A., Dettenbühl$<1>"
8579435,"Sion, gare$<1>"
8579436,"Enggistein, Rüttihubelstrasse$<1>"
8579438,"Sembrancher, les 3 Dranses$<1>"
8579440,"Wettswil a.A., Chilenholzstr.$<1>"
8579442,"Wettswil a.A., Oberhusen$<1>"
8579443,"Wettswil a.A., Eggächer$<1>"
8579444,"Orsières, Biolley$<1>"
8579445,"Issert, Les Arlaches$<1>"
8579446,"Praz-de-Fort, Le Revers$<1>"
8579447,"Praz-de-Fort, Chalet Bérard$<1>"
8579448,"Praz-de-Fort, Branche d'en-Bas$<1>"
8579449,La Seiloz$<1>
8579450,"La Seiloz, L'Amônaz$<1>"
8579451,Le Clou/Les Granges$<1>
8579452,"Orsières, gare$<1>"
8579453,"Wettswil a.A., Heissächerstr.$<1>"
8579454,"Sierre, Riondaz$<1>"
8579455,"Veyras, Fontanettes$<1>"
8579456,"Veyras, Pontet$<1>"
8579457,"Veyras, Signèse$<1>"
8579458,"Veyras, Muzot$<1>"
8579459,"Venthône, Anchettes$<1>"
8579460,"Venthône, Rétana$<1>"
8579461,"Mollens VS, Panorama$<1>"
8579463,"Mollens VS, bif. Aminona$<1>"
8579464,"Randogne, La Côte$<1>"
8579465,"Randogne, village$<1>"
8579466,"Randogne, centre scolaire$<1>"
8579467,"Montana, Pradouvan$<1>"
8579468,"Montana, Comba$<1>"
8579469,"Montana, Etoile$<1>"
8579470,"Montana, gare$<1>"
8579471,"Montana, poste$<1>"
8579472,"Wettswil a.A., Strumbergächer$<1>"
8579473,"Montana, Pavillon$<1>"
8579474,"Sierre, Beau-Site$<1>"
8579475,"Sierre, Hôpital$<1>"
8579476,"Loc, bif.$<1>"
8579477,Loc$<1>
8579478,"Corin-de-la-Crête, village$<1>"
8579479,"Corin-de-la-Crête, Corinna$<1>"
8579480,"Ollon VS, bif.$<1>"
8579481,"Ollon VS, village$<1>"
8579482,"Ollon VS, bif. Valençon$<1>"
8579483,"Chermignon, Diogne$<1>"
8579484,"Lens, bif.$<1>"
8579485,"Lens, Fondation Pierre Arnaud$<1>"
8579486,"Chermignon, Maze$<1>"
8579487,"Montana, bif. Centre Valaisan$<1>"
8579488,Les Briesses$<1>
8579489,"Crans-s.-S., bif.Route du Golf$<1>"
8579490,"Crans-s.-S., Vernaziet$<1>"
8579491,"Crans-s.-S., Etang Long$<1>"
8579493,"Montana, Violettes$<1>"
8579494,Aminona$<1>
8579495,"Wettswil a.A., Rehweid$<1>"
8579496,Sarreyer$<1>
8579497,"Wettswil a.A., Langächer$<1>"
8579498,"Riddes, Pré de foire$<1>"
8579499,"La Tzoumaz, Villy$<1>"
8579500,"La Tzoumaz, télécabine$<1>"
8579501,"Isérables, téléphérique$<1>"
8579502,"Isérables, Auddes$<1>"
8579505,"La Tzoumaz, Rosselin (bif.)$<1>"
8579506,"Riddes, Les Combes$<1>"
8579507,"La Tzoumaz, Som de Proz$<1>"
8579508,"Sion, Place du Midi$<1>"
8579509,"Duggingen, Seewenstrasse$<1>"
8579511,"Laufen, Delsbergerstrasse$<1>"
8579512,"Sion, La Crêta sur Bramois$<1>"
8579513,"Sion, Maragnena$<1>"
8579515,"Bern, Steinhölzli$<1>"
8579516,Les Prasses$<1>
8579517,"Vex, bif. d'Hérémence$<1>"
8579518,"Vex, La Tueille$<1>"
8579519,"Les Mayens-de-Sion, Ste-Anne$<1>"
8579520,"Les Mayens-de-Sion, Coliore$<1>"
8579521,"Les Mayens-de-Sion,Les Plans$<1>"
8579522,"Les Mayens-de-S., Bon Accueil$<1>"
8579523,"Bern Bümpliz Nord, Bahnhof$<1>"
8579525,"Lanzenhäusern, Schulhaus Moos$<1>"
8579527,"Rodi, Posta$<1>"
8579528,Prolin$<1>
8579530,Prapperot$<1>
8579531,Léteygeon$<1>
8579532,"Näfels, Schönegg$<1>$NAFS$<3>"
8579533,Méribé$<1>
8579534,"Oberurnen, im Grütli$<1>$OUGR$<3>"
8579535,"Leuk, Abzw. Erschmatt$<1>"
8579537,"Leuk, St. Barbara$<1>"
8579538,"Leukerbad, Birchen$<1>"
8579539,"Leukerbad, Briggu$<1>"
8579540,"Albinen, Rhodania$<1>"
8579541,"Guttet, Amarona$<1>"
8579542,"Turtmann, Bahnhof$<1>$TUBF$<3>"
8579544,Tuminen$<1>
8579546,"Ergisch, Dorf$<1>"
8579547,"Albinenleitern, Abzw. Flaschen$<1>"
8579548,"Albinen, Schreinerei$<1>"
8579550,"Ziegelbrücke, Post$<1>$ZBPO$<3>"
8579551,"Salgesch, Swiss-Plage$<1>"
8579552,"Salgesch, Post$<1>"
8579553,"Ettingen, Holle$<1>"
8579554,"Gampel, Talstation LGJ$<1>$GATS$<3>"
8579555,"Gampel, Zentrum$<1>$GAPA$<3>"
8579556,"Steg VS, Kirche$<1>$STEG$<3>"
8579557,"Steg VS, Hallenbad$<1>$STHB$<3>"
8579559,"Niedergesteln, Industrie$<1>$NGIN$<3>"
8579560,"Niedergesteln, Weiderli$<1>$NGWE$<3>"
8579561,"Niedergesteln, Kiesfang$<1>$NGKF$<3>"
8579562,"Niedergesteln, Gesch$<1>$NGGE$<3>"
8579564,"Raron, Schulhaus$<1>$RASH$<3>"
8579565,"Raron, Kanalstrasse$<1>$RAMO$<3>"
8579566,"Raron, Talstation LRE+LRU$<1>$RATS$<3>"
8579567,"Raron, Bahnhof$<1>$RABF$<3>"
8579568,"Finhaut, gare$<1>"
8579569,"Finhaut, Les Fontaines$<1>"
8579581,"Wiler (Lötschen), Gschteinät$<1>"
8579592,"Fleurier, gare$<1>"
8579593,"St-Sulpice NE, bas du village$<1>"
8579594,"St-Sulpice NE, poste$<1>"
8579595,"St-Sulpice NE, Terminus$<1>"
8579596,"St-Sulpice NE, La Foule$<1>"
8579597,"St-Sulpice NE, Prise Milord$<1>"
8579598,"Les Bayards, gare$<1>"
8579599,"Les Bayards, Quartier du Vent$<1>"
8579600,"Törbel, Leischa$<1>"
8579601,"Les Verrières, Croix-Blanche$<1>"
8579602,"Valangin, centre$<1>"
8579603,"Valangin, La Borcarderie$<1>"
8579604,Landeyeux$<1>
8579605,"Boudevilliers, Jonchère$<1>"
8579606,"Fontaines NE, Les Bassins$<1>"
8579607,"Fontaines NE, Le Pavé$<1>"
8579608,"Fontainemelon, sous l'Usine$<1>"
8579609,"Cernier, Bois du Pâquier$<1>"
8579610,"Cernier, Crêt Debély$<1>"
8579611,"Chézard-St-Martin,Grand-Chézar$<1>"
8579613,"Dombresson, Bas des Crêts$<1>"
8579614,"Dombresson, temple$<1>"
8579615,"Villiers, La Champey$<1>"
8579616,"Les Hauts-Geneveys, Crêt Jura$<1>"
8579617,"Fontainemelon, Ferme Matile$<1>"
8579618,"Fontainemelon, collège$<1>"
8579619,"Coffrane, Rue du Collège$<1>"
8579623,"Neuchâtel, St-Honoré$<1>"
8579624,"Neuchâtel, Terreaux Muséum$<1>"
8579625,"Neuchâtel, gare (Nord)$<1>"
8579627,"Neuchâtel, Rocher$<1>"
8579628,"Neuchâtel, Plan$<1>"
8579629,"Neuchâtel, Verger-Rond$<1>"
8579630,"Neuchâtel, Av. des Cadolles$<1>"
8579631,"Neuchâtel, Pierre-à-Bot$<1>"
8579632,"Neuchâtel, Stand$<1>"
8579633,Fenin$<1>
8579634,Vilars NE$<1>
8579635,Saules NE$<1>
8579636,"Savagnier, Grand-Savagnier$<1>"
8579637,"Savagnier, Les Prayes$<1>"
8579638,"Savagnier, Petit-Savagnier$<1>"
8579639,"Savagnier, Moulin des Sauges$<1>"
8579640,"Areuse Littorail, gare$<1>"
8579641,"Cortaillod, Chanélaz$<1>"
8579642,"Cortaillod, Bas-de-Sachet$<1>"
8579643,"Cortaillod, Temple$<1>"
8579644,"Cortaillod, Cort'Agora$<1>"
8579645,"St-Aubin NE, anc. poste$<1>"
8579646,"Gorgier, Crêt-de-la-Fin$<1>"
8579647,"Gorgier, Les Cerisiers$<1>"
8579648,"St-Aubin NE, Senet$<1>"
8579649,"Bursinel, village$<1>"
8579650,"Chez-le-Bart, Combamare$<1>"
8579651,"Chez-le-Bart, poste$<1>"
8579652,"Chez-le-Bart, Platanes$<1>"
8579653,"Bevaix, Chauvigny$<1>"
8579654,"Bevaix, Les Jonchères$<1>"
8579655,"Bevaix, Centre$<1>"
8579656,"Bevaix, Les Yères$<1>"
8579657,"Bevaix, Giratoire 3 Communes$<1>"
8579658,"Cortaillod, Les Jordils$<1>"
8579659,"Boudry, Les Tilles$<1>"
8579662,"Boudry Littorail, gare$<1>"
8579663,"Boudry, Bellevue$<1>"
8579664,"Boudry, Addoz$<1>"
8579665,"Boudry, Praz$<1>"
8579666,"Perreux, Pontareuse$<1>"
8579667,"Perreux, Est$<1>"
8579668,"Perreux, Carrefour$<1>"
8579669,"Poliez-Pittet, collège$<1>"
8579670,"Sion, Auto-Pôle$<1>"
8579671,"Bellinzona, Via dei Gaggini$<1>"
8579672,"Bellinzona, Viale Franscini$<1>"
8579674,"Triesenberg, Almeina$<1>"
8579675,"Gamprin, Badäl$<1>"
8579676,"Gamprin, Grossabünt$<1>"
8579677,"Gamprin, Jedergass$<1>"
8579678,"Mauren FL, Fallsgass$<1>"
8579679,"Nendeln, Oberwiesen$<1>"
8579680,"Schaan, Theater$<1>"
8579682,"Schaan, Fürstenweg$<1>"
8579683,"Gamprin, Michel-Oehri$<1>"
8579684,"Castasegna, Farzett$<1>"
8579685,"St-Maurice VS, Clinique St-Amé$<1>"
8579686,"Dietfurt, Bahnhof$<1>"
8579689,"Scuol, Clozza$<1>"
8579690,"Mont-sur-Rolle, Sans Souci$<1>"
8579691,"Essertines-sur-Rolle,Le Pontet$<1>"
8579692,"Oberrohrdorf, Friedhof$<1>"
8579693,"Malans, Selfiweg$<1>"
8579694,"Malans, Valära$<1>"
8579695,"Sevelen, Abzw. Bad Rans$<1>$SEAB$<3>"
8579696,"Sevelen, Büeli$<1>$SEVB$<3>"
8579697,"Weite, Lonna/Heuwiese$<1>$WEIH$<3>"
8579698,"Sargans, Markthalle$<1>$SAMA$<3>"
8579699,"Langnau bei Reiden, Feld$<1>$LARF$<3>"
8579700,"Finsterwald LU, Entlematt$<1>"
8579701,"Ebnet (Entlebuch), Bäckerei$<1>"
8579702,"Entlebuch, Zeug$<1>"
8579703,"Entlebuch, Schwand$<1>"
8579705,"Hasle LU, Hofstatt$<1>"
8579706,"Hasle LU, Büelweid$<1>"
8579707,"Hasle LU, Haldenegg$<1>"
8579708,"Hasle LU, Hohwald$<1>"
8579709,"Hasle LU, Sandboden$<1>"
8579710,"Matten b. I., Brunnen-Haus$<1>"
8579711,"Balm b. Meiringen, Urbachsey$<1>"
8579712,"Schlatt ZH, Berg b.Waltenstein$<1>"
8579714,"Arisdorf, Hofacker$<1>"
8579716,"Glis, Tolaweg$<1>"
8579717,"Glis, Zenhäusern$<1>"
8579718,"Glis, Kapuzinerkloster$<1>"
8579719,"Ste-Croix, av. de Neuchâtel$<1>"
8579720,"La Chaux-de-Fonds, Morgarten$<1>"
8579721,"La Chaux-de-Fonds, Polyexpo$<1>"
8579722,"La Chaux-de-Fonds, Notre-Dame$<1>"
8579723,"Le Locle, Prés d'Amens$<1>"
8579724,"Le Locle, Moulins souterrains$<1>"
8579725,"Le Locle, Verger$<1>"
8579726,"Couvet, centre commercial$<1>"
8579727,"Grabs, Hochhaus$<1>$GRHH$<3>"
8579728,"Grabs, Pflegeheim$<1>$GRPH$<3>"
8579729,"Orges, L'Epi$<1>"
8579733,"Suchy, Grande Salle$<1>"
8579734,"Suchy, village$<1>"
8579735,"Gossens, La Cernia$<1>"
8579737,"Palézieux-Village, collège$<1>"
8579739,"Yvonand, Les Vergers$<1>"
8579740,"Champvent, Croix fédérale$<1>"
8579741,"Bussigny-sur-Oron, collège$<1>"
8579742,"Peney-le-Jorat, collège$<1>"
8579744,"Grandsivaz, Marais Martin$<1>"
8579745,"Salavaux, Cotterd$<1>"
8579746,"Cudrefin, camping$<1>"
8579747,"Chexbres, EMS La Colline$<1>"
8579748,"Bern, Obergericht$<1>"
8579749,"Tuggen, Rüteli$<1>"
8579755,"Delémont, Von Roll$<1>"
8579758,"Steckborn, im Rank$<1>"
8579760,"Yverdon, Zone industrielle sud$<1>"
8579764,"Delémont, Giratoire Vorbourg$<1>"
8579765,"Riazzino, Montedato Paese$<1>"
8579767,"Courtételle, gare$<1>"
8579768,"Delémont, Jolimont$<1>"
8579769,"Tuggen, Kesmalon$<1>"
8579770,"Tuggen, Schlüsselweg$<1>"
8579771,"Waldkirch, Bisihus$<1>"
8579772,"Moutier, Clair-Logis$<1>"
8579789,"Montezillon, Les Pommerets$<1>"
8579790,"Montezillon, La Guérite$<1>"
8579793,"Courrendlin, casino$<1>"
8579799,"Avenches, Collège Sous-Ville$<1>"
8579800,"Oron-la-Ville, collège$<1>"
8579801,"Tuggen, Mühlenen$<1>"
8579805,"Gorgier-St-Aubin, collège$<1>"
8579806,"Unterseen, am Lauener$<1>"
8579807,"Unterseen, Ruchenbühl$<1>"
8579808,"Quartino, Gerrascia$<1>"
8579809,"Flims Dorf, Auas sparsas$<1>"
8579811,"Sagogn, Storta pintga$<1>"
8579814,"Samnaun-Compatsch, Dorf$<1>"
8579815,"Fislisbach, Alterszentrum$<1>"
8579816,"Schiers, Salginatobelbrücke$<1>"
8579817,"Igis, Im Lux/Neuhof$<1>"
8579818,"Scuol, Runà$<1>"
8579819,"Scuol, Serras$<1>"
8579820,"Malans, Bahnhof$<1>"
8579821,"Necker, Grütli$<1>"
8579823,"Appenzell, Rapisau$<1>"
8579824,"Weissbad, Lehmen/Triebern$<1>"
8579825,"Appenzell, Kau$<1>"
8579826,"Appenzell, Meistersrüte$<1>"
8579828,Appenzell Schlatt$<1>
8579829,"Brülisau, Schwarzenegg$<1>"
8579830,"Appenzell, Sonnenhalb$<1>"
8579831,"Appenzell Steinegg, Steinegg$<1>"
8579832,"Appenzell, Unterrain$<1>"
8579833,Appenzell Enggenhütten$<1>
8579838,"Schlatt b.D'hofen,Turnhallenst$<1>"
8579839,"Hauptikon, Dorf$<1>"
8579840,"Gimel, En Péry-Béliaux$<1>"
8579841,"Obbürgen, Grabacher$<1>"
8579842,"Obbürgen, Unter-Misli$<1>"
8579843,"Kloten, Sporthalle Ruebisbach$<1>"
8579844,"Häggenschwil, Agen$<1>"
8579845,"Waldkirch, Edlischwil$<1>"
8579846,"Wittenbach, Oberlören$<1>"
8579847,"Wittenbach, Unterlören$<1>"
8579848,"Rickenbach LU, Dorf$<1>"
8579850,"Lanzenhäusern, Niedereichi$<1>"
8579852,"Appenzell, Lehn$<1>"
8579854,"Alvaneu Bad, Solas$<1>"
8579855,"Grandson, croisée de Fiez$<1>"
8579856,"Valchava, spv. Plazzaraun$<1>"
8579857,"Sta. Maria Val M., Val Gronda$<1>"
8579858,"Sta. Maria Val M., Blockhütte$<1>"
8579859,"Sta. Maria Val M., Pra da Vau$<1>"
8579860,"Rongellen, Dorf$<1>"
8579861,"Zillis, Schulhaus$<1>"
8579862,"Gebenstorf, Vogelsang$<1>"
8579863,"Münchenbuchsee, Buechlimatt$<1>"
8579864,"Pfaffnau, Steinacher$<1>$PFAS$<3>"
8579865,"Kirchenthurnen, Mösli$<1>"
8579867,"Oberscherli, Abzweigung$<1>"
8579868,"Oberscherli, Lehmackerweg$<1>"
8579869,"Fehraltorf, Schrännenbrunnen$<1>"
8579870,"Rodi, Dazio Grande$<1>"
8579872,"Linthal, Bebie$<1>$LIBB$<3>"
8579873,"Chandolin, Belvédère$<1>"
8579874,"Drône, Déjane$<1>"
8579875,"Drône, Pradubuis$<1>"
8579876,"Drône, Parking$<1>"
8579877,"Grimisuat, Rte de Savièse$<1>"
8579879,"Monteiller, village$<1>"
8579880,"Heiligkreuz (Mels), Untergasse$<1>"
8579881,"Heiligkreuz (Mels), Staatsstr.$<1>"
8579882,"Mels, Altersheim$<1>"
8579883,"Mels, Bahnhofstrasse$<1>"
8579884,"Mels, Feldackerstrasse$<1>"
8579885,"Mels, Bahnhof$<1>"
8579886,"Mels, Pizolcenter$<1>"
8579888,"Mels, Schwarzackerstrasse$<1>"
8579889,"Plons (Mels), Dorf$<1>"
8579890,"Sargans, Neue Stadtergasse$<1>"
8579891,"Vilters, Grofisstrasse$<1>"
8579892,"Vilters, Sarganserstrasse$<1>"
8579893,"Sargans, Zürcherstrasse$<1>"
8579894,"Enggistein, Dorf$<1>"
8579895,"Worb, Blümlisalpstrasse$<1>"
8579896,"Bern, Hirschengraben$<1>"
8579897,"Bern, Kocherpark$<1>"
8579898,"Bümpliz, Unterführung$<1>"
8579899,"Bümpliz, Höhe$<1>"
8579900,"Bümpliz, Post$<1>"
8579901,"Bümpliz, Statthalterstrasse$<1>"
8579903,"Frasco, Mora di Fuori$<1>"
8579904,"Lömmenschwil, Romanshornerstr.$<1>$Lömmenschwil, Romanshornerstrasse$<2>"
8579905,"L'Abergement, village$<1>"
8579906,"Ballaigues, Maillefer$<1>"
8579907,"Ballaigues, cure$<1>"
8579908,"Ballaigues, collège$<1>"
8579909,"Vallorbe, Le Creux$<1>"
8579910,"Vallorbe, Eterpaz$<1>"
8579911,"Vallorbe, collège$<1>"
8579912,"Vallorbe, place de la Liberté$<1>"
8579915,"St. Niklaus VS, Schulhaus$<1>"
8579916,"St. Niklaus VS, Altersheim$<1>"
8579917,"St. Niklaus VS, Ballacker$<1>"
8579918,"St. Niklaus VS, Gehri$<1>"
8579920,"Herbriggen, Mattsand$<1>"
8579921,"Herbriggen, Breitmatten$<1>"
8579922,"Broglio, Somprei$<1>"
8579923,"St. Niklaus VS, Meiggern$<1>"
8579924,"Gasenried, Hubeln$<1>"
8579925,"Müllheim Dorf, Himmelbrunnen$<1>"
8579926,"Gasenried, Erbji$<1>"
8579927,"Grächen, Fuhrmatten$<1>"
8579928,"Schaffhausen, Hohlenbaum$<1>"
8579930,"Schaffhausen, Weinberg$<1>"
8579931,"Stetten SH, Rietwis$<1>"
8579932,"Frauenfeld, Fliederstrasse$<1>"
8579933,"Uznach, Uznabergstrasse$<1>"
8579934,"Nottwil, Bahnhof$<1>"
8579936,"Bellinzona, Piazzale Stazione$<1>"
8579937,"Eglisau, Oberseglingen$<1>"
8579939,"Eglisau, Kaiserhof$<1>"
8579941,"Eglisau, Tössriederen$<1>"
8579942,"Eglisau, Altersheim$<1>"
8579944,"Eglisau, Wiler$<1>"
8579945,"Eglisau, Schlafapfelbaum$<1>"
8579946,"Biel/Bienne, Continental$<1>"
8579947,"Näfels, Oberdorf$<1>"
8579949,"Näfels, Kino$<1>"
8579950,"Näfels, Post$<1>$NFPO$<3>"
8579951,"Mollis, Kanalstrasse$<1>$MOKS$<3>"
8579952,"Mollis, Oberrütelistrasse$<1>$MOOB$<3>"
8579953,"Mollis, Baumgartenstrasse$<1>$MOBS$<3>"
8579954,"Vouvry, piscine$<1>"
8579955,"Savosa, Liceo Ovest$<1>"
8579958,"Lauterbrunnen, Lochbrücke$<1>"
8579959,"Stalden (Sarnen), Sportplatz$<1>"
8579960,"Oberwilen, Bodenmattli$<1>"
8579962,"Brienzwiler, Bahnhof$<1>"
8579963,"Fislisbach, Steinäcker$<1>"
8579965,"Mendrisio, Staz. Transito Bus$<1>"
8579966,"Ennetmoos, Riedmatthof$<1>"
8579967,"Kloten, Weinbergstrasse$<1>"
8579968,"Kloten, Egetswil$<1>"
8579969,"Kloten, Chanzler$<1>"
8579970,"Bex, Résidence$<1>"
8579972,"Monthey, piscine$<1>"
8579973,"Monthey, Troilletta$<1>"
8579976,"Andiast, S. Clau$<1>"
8579977,"Ponte Capriasca, Nogo Sopra$<1>"
8579978,"Waldkirch, Werkhof$<1>"
8579979,"Häggenschwil, Dorfplatz$<1>"
8579980,"Häggenschwil, Täschlihus$<1>"
8579981,"Waldkirch, Bernhardsrüti$<1>"
8579982,"Waldkirch, Gemeindehaus$<1>"
8579983,"Campascio, Zalende$<1>"
8579984,"Brusio, Municipio$<1>"
8579985,"Campascio, Strada$<1>"
8579986,"Campocologno, Stazione$<1>"
8579987,"Le Prese, Scuole$<1>"
8579988,"Brusio, Pergola$<1>"
8579989,"Miralago, Stazione$<1>"
8579991,"Bonstetten, Sunnenberg$<1>"
8579994,"Wettswil a.A., Moosstrasse$<1>"
8579996,"Grabs, Säntisstrasse$<1>"
8579997,"Fideris, Madinis$<1>"
8580000,"Gaggiolo, Via Lugano (I)$<1>"
8580003,"Wolfenschiessen, Bahnhof$<1>"
8580004,"Ortschwaben, Weissenstein Abzw$<1>"
8580005,"Percosta, Fermata$<1>"
8580010,"Sempach Stadt, Seemätteli$<1>"
8580011,"Flüeli-Ranft, Allmend$<1>"
8580012,"Sarnen, Kantonsschule$<1>"
8580014,"Grossteil, Rüti$<1>"
8580016,"Hergiswil LU, Vordere Säge$<1>"
8580018,"Altbüron, Ludligen$<1>"
8580021,"Chiasso, Rampa$<1>"
8580022,"Chiasso, Piazza Indipendenza$<1>"
8580023,"Brusio, Ginetto Deviazione$<1>"
8580025,"Chiasso, Scuole$<1>"
8580028,"Agarone, Paese$<1>"
8580031,"Contra, Costa$<1>"
8580032,"Ennenda, Seilbahn$<1>"
8580033,"Plons (Mels), Kaserne$<1>"
8580035,"Paradiso, Debarcadero$<1>"
8580037,"Savosa, Liceo$<1>"
8580038,"Comano, Rotonda$<1>"
8580039,"Grancia, Centro Lugano Sud$<1>"
8580041,"Aranno, Lusciè$<1>"
8580043,"Riedacker BE, Schulhaus$<1>"
8580044,"Oberwald VS, Muttbach$<1>"
8580045,"Ulrichen, Kittbrücke$<1>"
8580046,"Wohlen b. Bern, Schaufelacker$<1>"
8580049,"Varese, Bivio Macello (I)$<1>"
8580050,"Varese, Viale Belforte (I)$<1>"
8580051,"Varese, Ipermercato (I)$<1>"
8580052,Folla di Malnate (I)$<1>
8580053,"Cantello, Madonnina (I)$<1>"
8580056,Ligurno (I)$<1>
8580057,"Gstaad, Bissenegg$<1>"
8580058,"Gaggiolo, Italia (I)$<1>"
8580059,"Mendrisio, Macello$<1>"
8580060,"Gstaad, Staldenmatte$<1>"
8580061,"Mendrisio, Casa Anziani$<1>"
8580064,"Varese, Via Morosini (I)$<1>"
8580065,"Varese, Staz. Autolinee (I)$<1>"
8580066,"Muggio, Camasciora$<1>"
8580067,"Bruzella, Cimitero$<1>"
8580068,"Morbio Inferiore, Serfontana$<1>"
8580069,"Morbio Inferiore, Breggia$<1>"
8580070,"Balerna, Bellavista (FFS)$<1>"
8580071,"Balerna, Croce Bianca$<1>"
8580072,"Balerna, Mezzana$<1>"
8580073,"Coldrerio, Mercole$<1>"
8580074,"Coldrerio, Ideal$<1>"
8580076,"Coldrerio, Colle degli Ulivi$<1>"
8580077,"Poschiavo, Scuole$<1>"
8580078,"Balerna, Mercole$<1>"
8580079,"Moutier, Banque cantonale$<1>"
8580080,"Arzo, Coop$<1>"
8580081,"Vacallo, Ponte Picio$<1>"
8580084,"Moutier, Crèche$<1>"
8580085,"Sta. Maria in Calanca, Pozzo B$<1>"
8580086,"Castaneda, Al Ronc$<1>"
8580087,"Castaneda, Alla Leura$<1>"
8580090,"Augio, Tarco$<1>"
8580093,"Bodio GR (Cauco), Ponte$<1>"
8580095,"Moutier, patinoire$<1>"
8580096,"Arvigo, Al Canton$<1>"
8580097,"Moutier, Aux Laives$<1>"
8580098,"Arvigo, Filovia$<1>"
8580100,"Buseno, Botteghe$<1>"
8580101,"St-Maurice VS, cantine$<1>"
8580102,"Melchtal, Plätzli$<1>"
8580103,"Grono, Bivio Calanca$<1>"
8580104,"Vico Morcote, Pradon$<1>"
8580107,"Mendrisio, Centro Studi 2$<1>"
8580109,"Rodero, Bivio per Rodero (I)$<1>"
8580113,"Sorengo, Moncucchetto$<1>"
8580114,"Mendrisio, Centro Studi 1$<1>"
8580115,"Vico Morcote, Via Piana$<1>"
8580116,"Carì, Ticc di Dentro$<1>"
8580117,"Molare, Campi$<1>"
8580118,"Molare, Stella Alpina$<1>"
8580119,"Molare, Barescia$<1>"
8580122,"Faido, Centrale telefoni$<1>"
8580123,"Polmengo, Paese$<1>"
8580124,"Faido, Ospedale Distrettuale$<1>"
8580125,"Osco, Ei$<1>"
8580126,"Osco, Curtin$<1>"
8580128,"Mairengo, Selva$<1>"
8580129,"Mairengo, Campasc$<1>"
8580130,"Faido, Centrale elettrica$<1>"
8580131,"Faido, Casa per Anziani$<1>"
8580132,"Faido, Pesa comunale$<1>"
8580133,"Rossura, Bivio per Rossura$<1>"
8580134,"Faido, Chia Meiza$<1>"
8580135,"Dalpe, Cornone$<1>"
8580136,"Dalpe, Villaggio$<1>"
8580137,"Dalpe, Campiano$<1>"
8580138,"Dalpe, Valle$<1>"
8580139,"Prato (Leventina), Paese$<1>"
8580140,"Prato (Leventina),Biv.Mascengo$<1>"
8580141,"Rodi, Casa Gendotti$<1>"
8580142,"Fiesso, Paese$<1>"
8580143,"Lü, Valpaschun$<1>"
8580144,"Nauders, Hochfinstermünz$<1>"
8580145,"Nauders, Unterdorf$<1>"
8580146,"Nauders, Dorf$<1>"
8580147,"Nauders, Norbertshöhe$<1>"
8580150,"Ftan, Baraigla$<1>"
8580151,"Scuol, Putschigls$<1>"
8580153,"Bad Ragaz, Alpweg$<1>"
8580154,"Prutz, Postamt$<1>"
8580161,"Landeck, Zentrum$<1>"
8580163,"Planken, Abzw. Egerta$<1>"
8580164,"Würenlingen, Sonne$<1>"
8580165,"Etzgen, Schulhaus$<1>"
8580167,"Ried im Oberinntal,Gemeindeamt$<1>"
8580171,"Tösens, Gemeindeamt$<1>"
8580176,"Pfunds, Stuben Kirche$<1>"
8580177,"Pfunds, Kajetansbrücke$<1>"
8580179,"Thusis, Bahnhof$<1>"
8580180,"Feldis/Veulden, Dorfplatz$<1>"
8580181,"Etzgen, Dorf$<1>"
8580182,"Tamboalp, Abzw.$<1>"
8580183,"S. Bernardino, Campeggio$<1>"
8580184,"Leibstadt, Milchhüsli$<1>"
8580187,"Li Curt, Annunziata$<1>"
8580188,"Surin, spv.$<1>"
8580190,"Camuns, Sutscheins$<1>"
8580192,"Trun, Campliun$<1>"
8580193,"Küblis, Dalvazza$<1>"
8580195,"Klus, Maiacker$<1>"
8580197,"Meien, Gorezmettlen$<1>"
