StationID,Station
8581403,"Oberegg AI, Bäumen"
8574148,"Oberegg AI, Eugst"
8574150,"Oberegg AI, Haggen"
8582242,"Oberegg AI, Honegg"
8582241,"Oberegg AI, Landmark"
8506765,"Oberegg AI, Post"
8574125,"Oberegg AI, Riethof"
8580720,"Oberegg AI, Rutlenstrasse"
8574130,"Oberegg AI, Sonderegg"
8574149,"Oberegg AI, St. Anton"
8506860,"Oberegg AI, St. Anton Kapelle"
8574126,"Oberegg AI, Unterdorf"
8571460,"Oberei b. Mühleberg"
8506898,"Oberembrach, Dorf"
8530182,Oberems
8587454,"Oberems, Seilbahn"
8590725,"Oberengstringen, Eggbühl"
8590726,"Oberengstringen, Lanzrain"
8590727,"Oberengstringen, Paradies"
8590728,"Oberengstringen, Zentrum"
8502102,Oberentfelden
8502194,"Oberentfelden Engelplatz"
8502181,"Oberentfelden Uerkenbrücke"
8571433,"Oberer Gurnigel"
8500553,"Oberflachs, Kasteln"
8500581,"Oberflachs, Mitteldorf"
8508989,"Oberfrittenbach, Aeugstmatt"
8576691,"Oberfrittenbach, Bad"
8588386,"Oberfrittenbach, Badmätteli"
8588388,"Oberfrittenbach, Buuchi"
8588390,"Oberfrittenbach, Deckhus"
8576694,"Oberfrittenbach, Grebli"
8588389,"Oberfrittenbach, Im Bach"
8576692,"Oberfrittenbach, Schulhaus"
8576693,"Oberfrittenbach, Stock"
8588387,"Oberfrittenbach, Stockmatte"
8588129,"Obergerlafingen, Dorf"
8501662,Obergesteln
8579361,"Obergesteln, Dorfplatz"
8587832,"Obergetwing, Rottenbrücke"
8503312,Oberglatt
8573237,"Oberglatt ZH, Bahnhof"
8582662,"Oberglatt ZH, Bälen"
8573236,"Oberglatt ZH, Mösli Hofstetten"
8583761,"Oberglatt ZH, Pistenende"
8573238,"Oberglatt ZH, Rietli"
8573239,"Oberglatt ZH, Zentrum"
8508663,"Obergoldbach, Abzw. Landiswil"
8571769,"Obergoldbach, Längacker"
8508665,"Obergoldbach, Post"
8578016,"Obergösgen, Bollenfeld"
8577990,"Obergösgen, Dorf"
8590414,"Obergösgen, Fähre"
8590415,"Obergösgen, Sandacker"
8577989,"Obergösgen, Schulhaus"
8578392,"Oberhallau, Trottengasse"
8590729,"Oberhasli, Dorf"
8590730,"Oberhasli, Hasliberg"
8590731,"Oberhasli, Moosacker"
8590732,"Oberhasli, Post"
8590733,"Oberhasli, Spielplatz"
8506766,"Oberhelfenschwil, Dorf"
8574858,"Oberhelfenschwil, Metzwil"
8506625,"Oberhelfenschwil, Tobelacker"
8506624,"Oberhelfenschwil, Wigetshof"
8500795,"Oberhof, Adlerplatz"
8572405,"Oberhof, Benkenhöfe"
8500593,"Oberhof, Rohr"
8500560,"Oberhofen AG, Ausserdorf"
8572446,"Oberhofen AG, Kreuz"
8581702,"Oberhofen TG, Dorf"
8507174,"Oberhofen a. T., Dorf"
8507175,"Oberhofen a. T., Längenschach."
8590401,"Oberhofen a. T., Tannackerstr."
8587598,"Oberhofen a. T., Wichterheer"
8507152,"Oberhofen am Thunersee"
8573358,"Oberhörstetten, Abzw."
8530404,"Oberiberg SOSt"
8577502,"Oberiberg, Laburg"
8503757,"Oberiberg, Neuseewen"
8573779,"Oberiberg, Oberjessenen"
8503684,"Oberiberg, Tschalun"
8577501,"Oberiberg, Wandli"
8502011,"Oberkirch LU"
8582782,"Oberkirch LU, CAMPUS Sursee"
8577327,"Oberkirch LU, Dorf"
8577325,"Oberkirch LU, Feldhöfli"
8595662,"Oberkirch LU, Schule"
8577328,"Oberkirch LU, Strasshüsli"
8583706,"Oberkirch LU, Terra Alta"
8577326,"Oberkirch LU, Zum gold. Wagen"
8502163,Oberkulm
8502183,"Oberkulm Post"
8576597,"Oberlangenegg, Fischbach"
8576596,"Oberlangenegg, Inn. Kreuzweg"
8595626,"Oberlangenegg, Stalden"
8507710,"Oberlindach, Käserei"
8573723,"Oberlunkhofen, Dorfplatz"
8572602,"Oberlunkhofen, Kellerämterst."
8573722,"Oberlunkhofen, Oberdorf"
8502955,"Oberlunkhofen, Post"
8573721,"Oberlunkhofen, Waldegg"
8508952,Obermoos
8502178,Obermuhen
8500584,"Obermumpf, Alte Post"
8572433,"Obermumpf, Ausserdorf"
8572434,"Obermumpf, Bündtematt"
8574530,Obermutten
8573046,"Obernau, Dorf"
8573047,"Obernau, Feldmatt"
8589860,"Obernau, Hammerschmiede"
8573048,"Obernau, Oberrodel"
8573049,"Obernau, Schiessstand Stalden"
8573045,"Obernau, Stampfeli"
8573201,"Oberneunforn, Dorf"
8506953,"Oberneunforn, Gemeindehaus"
8506590,"Oberneunforn, Hochberg"
8580296,"Oberneunforn, Langmüli"
8506691,"Oberohringen, Friedenstrasse"
8508719,Oberramsern
8508727,"Oberrickenbach, Talstat. LFCH"
8508725,"Oberrickenbach, alte Post"
8508303,"Oberried am Brienzersee"
8508374,"Oberried am Brienzersee (See)"
8582706,"Oberried am Brienzersee, Bahnhof"
8582706,"Oberried am Brienzersee, Bhf"
8503203,Oberrieden
8502209,"Oberrieden Dorf"
8590734,"Oberrieden Dorf, Bahnhof"
8503673,"Oberrieden ZSG"
8579186,"Oberrieden, Bahnhof"
8590735,"Oberrieden, Hubstrasse"
8579188,"Oberrieden, Seehalde"
8589108,"Oberrieden, Tannenbach"
8590736,"Oberrieden, Wattenbühlweg"
8509400,Oberriet
8574178,"Oberriet SG, Bahnhof"
8587487,"Oberriet SG, Eichenwies"
8588231,"Oberriet SG, Finkenweg"
8588232,"Oberriet SG, Franziskusstrasse"
8588957,"Oberriet SG, Hirschensprung"
8595376,"Oberriet SG, Kobelwald"
8595377,"Oberriet SG, Kobelwies"
8595378,"Oberriet SG, Loogarten"
8588234,"Oberriet SG, Mettlen"
8587490,"Oberriet SG, Moos"
8587489,"Oberriet SG, Oberdorf"
8587404,"Oberriet SG, Rathaus"
8587488,"Oberriet SG, Sekundarschule"
8587871,"Oberriet SG, Zollbrücke"
8580318,"Oberrohrdorf, Brüggliacher"
8579692,"Oberrohrdorf, Friedhof"
8583560,"Oberrohrdorf, Im Feld"
8502773,"Oberrohrdorf, Post"
8502896,"Oberrohrdorf, Staretschwil"
8502219,Oberrüti
8577138,"Oberrüti, Dorf"
8509750,"Obersaxen, Affeier Dorf"
8583534,"Obersaxen, Affeier Kehrplatz"
8581517,"Obersaxen, Cavrida"
8574997,"Obersaxen, Chummenbüel"
8574996,"Obersaxen, Egga"
8575005,"Obersaxen, Friggahüs"
8575000,"Obersaxen, Giraniga"
8575002,"Obersaxen, Grosstobel"
8509799,"Obersaxen, Meierhof Post"
8581985,"Obersaxen, Meierhof Talstation"
8575001,"Obersaxen, St. Josef"
8583533,"Obersaxen, St. Martin"
8574998,"Obersaxen, Tobel"
8575004,"Obersaxen, Tschappina"
8575003,"Obersaxen, Tschappinahüs"
8574999,"Obersaxen, Tusen Abzw."
8574919,Obersays
8530507,"Oberschan LHA"
8574339,"Oberschan, Abzw. Hotel Alvier"
8581606,"Oberschan, Bettlerstein"
8509658,"Oberschan, Malans"
8509850,"Oberschan, Museum"
8574340,"Oberschan, Schnapsgrotzen"
8574337,"Oberschan, Schwimmbad"
8574336,"Oberschan, alte Post"
8574338,"Oberschan,Abzw. Rest. Aufstieg"
8574518,Oberscheid
8579867,"Oberscherli, Abzweigung"
8571419,"Oberscherli, Dorf"
8581385,"Oberscherli, Haltlirain"
8579868,"Oberscherli, Lehmackerweg"
8571421,"Oberscherli, Leimen"
8580970,"Oberschlatt TG, Dorf"
8581418,"Oberschlatt TG, Fallentor"
8577844,"Oberschrot, Büel"
8577877,"Oberschrot, Gousmatte"
8577878,"Oberschrot, Ried"
8576733,Oberschwanden
8506954,"Oberstammheim, Post"
8576931,"Obersteckholz, Am Wald"
8576930,"Obersteckholz, Post"
8595390,"Oberstetten, Dorf"
8588475,"Oberstocken, Hofacker"
8576825,"Oberstocken, Kreuzgasse"
8576839,"Oberstocken, Wolfbuchen"
8572440,"Obersulz, Hauptstrasse"
8509451,Oberterzen
8509851,Obertschappina
8573884,"Oberurnen, Feuerwehrplatz"
8579534,"Oberurnen, im Grütli"
8577863,"Oberurnen, im Horn"
8573937,"Oberuzwil, Drogerie"
8506589,"Oberuzwil, Evangelische Kirche"
8573938,"Oberuzwil, Flawilerstrasse"
8506576,"Oberuzwil, Post"
8573939,"Oberuzwil, Rain"
8573942,"Oberuzwil, Schützenhaus"
8501661,Oberwald
8580384,"Oberwald VS, Dorf"
8580044,"Oberwald VS, Muttbach"
8580208,"Oberwald VS, Rhonequelle"
8579362,"Oberwald, Bahnhof"
8504117,Oberwangen
8578605,"Oberwangen TG, Grueb"
8506851,"Oberwangen TG, Sonnenhof"
8594655,"Oberwangen b. Bern, Friedhof"
8580446,"Oberweningen, Dorf"
8575115,"Oberweningen, Hüeblistrasse"
8582401,"Oberweningen, Kronenweg"
8582400,"Oberweningen, Rossstall"
8578198,"Oberwil BL, Auf der Wacht"
8588711,"Oberwil BL, Baumgartenweg"
8587559,"Oberwil BL, Bertschenacker"
8589985,"Oberwil BL, Bleimatt"
8589982,"Oberwil BL, Bottmingerstrasse"
8578199,"Oberwil BL, Bündtenweg"
8578223,"Oberwil BL, Dorf"
8589984,"Oberwil BL, Drei Linden"
8589981,"Oberwil BL, Goldbrunnen"
8593505,"Oberwil BL, Gymnasium"
8589979,"Oberwil BL, Hallenrain"
8589978,"Oberwil BL, Hochletten"
8588714,"Oberwil BL, Hohestrasse"
8500072,"Oberwil BL, Hüslimatt"
8588712,"Oberwil BL, Hüslimatt (Bus)"
8593506,"Oberwil BL, Im Buech"
8589983,"Oberwil BL, Langegasse"
8589980,"Oberwil BL, Lätten"
8588713,"Oberwil BL, Mühlematt"
8594162,"Oberwil BL, Rohrhagstrasse"
8578203,"Oberwil BL, Rüti"
8578201,"Oberwil BL, Schwanen"
8588790,"Oberwil BL, Stallen"
8578202,"Oberwil BL, Vorderberg"
8500063,"Oberwil BL, Zentrum"
8581410,"Oberwil TG, Dorf"
8571476,"Oberwil b. Büren, Bad"
8571477,"Oberwil b. Büren, Dorf"
8593438,"Oberwil b. Zug, Fuchsloch"
8577547,"Oberwil b. Zug, Kreuz"
8593439,"Oberwil b. Zug, Leimatt"
8577550,"Oberwil b. Zug, Murpfli"
8593440,"Oberwil b. Zug, Mülimatt"
8587449,"Oberwil b. Zug, Post"
8577549,"Oberwil b. Zug, Räbmatt"
8593441,"Oberwil b. Zug, Stolzengraben"
8593442,"Oberwil b. Zug, Tellenmatt"
8577548,"Oberwil b. Zug, Widenstrasse"
8587376,"Oberwil b. Zug,Klinik Zugersee"
8502252,"Oberwil bei Zug (See)"
8589082,"Oberwil i.S., Heidenweidli"
8507293,"Oberwil im Simmental"
8581346,"Oberwil-Lieli, Bündtenmättli"
8572596,"Oberwil-Lieli, Englisächer"
8502979,"Oberwil-Lieli, Lieli Dorf"
8502894,"Oberwil-Lieli, Oberwil Post"
8583758,"Oberwil-Lieli, Unterdorf"
8572597,"Oberwil-Lieli, im Moos"
8508977,"Oberwilen, Badmatt"
8579960,"Oberwilen, Bodenmattli"
8508852,"Oberwilen, Forst"
8508980,"Oberwilen, Moos"
8581468,"Oberwilen, Mätteli"
8508978,"Oberwilen, Seefuren"
8508853,"Oberwilen, Wilerbad"
8506016,Oberwinterthur
8587017,"Oberwinterthur, Bahnhof"
8580219,"Oberwohlen BE"
8508070,Oberzollikofen
8595604,"Oberzollikofen, Bahnhof"
8530743,"Oberägeri (See)"
8530857,"Oberägeri Ländli (See)"
8577596,"Oberägeri, Breiten"
8577539,"Oberägeri, Fischmatt"
8502295,"Oberägeri, Lohmatt"
8502747,"Oberägeri, Ländli"
8577572,"Oberägeri, Maienmatt"
8577571,"Oberägeri, Pfrundhaus"
8502287,"Oberägeri, Station"
8576959,"Oberönz, Kreuz"
8508999,"Oberönz, Kreuzstr.-Burgäschi"
8576960,"Oberönz, Moos"
8508965,Oberösch
8583482,"Obfelden, Bachstrasse"
8572604,"Obfelden, Bickwil"
8583481,"Obfelden, Gessnerstrasse"
8573195,"Obfelden, Hirschen"
8502884,"Obfelden, Toussen"
8502960,"Obfelden, Unterlunnern"
8502778,"Obfelden, alte Post"
8573896,"Obstalden, Bödeli"
8509852,"Obstalden, Post"
8503629,"Obstalden, Stocken"
8573895,"Obstalden, Walenguflen"
8500653,Ocourt
8572039,"Ocourt, Moulin-du-Doubs"
8575415,"Odogno, Bivio per Bettagno"
8575414,"Odogno, Paese"
8581756,"Odogno, Piana"
8506154,Oehningen
8589531,"Oekingen, Horriwilstrasse"
8500212,Oensingen
8518792,"Oensingen [Gleis 7-8]"
8583571,"Oensingen, Bad Klus"
8572372,"Oensingen, Bahnhof"
8590435,"Oensingen, Bahnhof Süd"
8500685,"Oensingen, Bauamt"
8583572,"Oensingen, Bifang"
8583573,"Oensingen, Bubenrain"
8583732,"Oensingen, Chutloch"
8583574,"Oensingen, Gallihof"
8583575,"Oensingen, Hirsacker"
8582255,"Oensingen, Jurastrasse"
8583576,"Oensingen, Katholische Kirche"
8582192,"Oensingen, Kreisschule"
8583582,"Oensingen, Lehnfeld"
8583815,"Oensingen, Neu Bechburg"
8572371,"Oensingen, Post"
8583577,"Oensingen, Rebhöfli"
8583816,"Oensingen, Roggen"
8583578,"Oensingen, Rondo"
8583579,"Oensingen, Schlossstrasse"
8583580,"Oensingen, Schule Oberdorf"
8583581,"Oensingen, Sternenplatz"
8580722,Oerlingen
8508963,Oeschberg
8571552,"Oeschenbach, Bleuen"
8581529,"Oeschgen, Brückenwaage"
8581549,"Oeschgen, Gemeindehaus"
8581550,"Oeschgen, Hinterdorf"
8507593,Oeschinen
8507273,Oeschseite
8588531,"Oetwil am See, Beichlen"
8576025,"Oetwil am See, Bergstrasse"
8575963,"Oetwil am See, Buacher"
8576024,"Oetwil am See, Eichholzstrasse"
8503163,"Oetwil am See, Felsengrund"
8503165,"Oetwil am See, Gusch"
8503169,"Oetwil am See, Langholz"
8503185,"Oetwil am See, Willikon"
8575962,"Oetwil am See, Zelgli"
8503184,"Oetwil am See, Zentrum"
8590737,"Oetwil an der Limmat, Halde"
8590738,"Oetwil an der Limmat, Oberdorf"
8590739,"Oetwil an der Limmat, Post"
8580535,"Oey, Chirlegand"
8571636,"Oey, Marktplatz"
8507297,Oey-Diemtigen
8571635,"Oey-Diemtigen, Bahnhof"
8509855,Ofenpass
8572682,"Oftringen, Baslerstrasse"
8572679,"Oftringen, Bühnenberg-Sonnmatt"
8572678,"Oftringen, Döbeligut"
8502383,"Oftringen, Eggenscheide"
8502363,"Oftringen, Gilam"
8502712,"Oftringen, Kreuzplatz"
8502364,"Oftringen, Lerchenfeld"
8594497,"Oftringen, Neuquartier"
8502362,"Oftringen, Oberfeld"
8577503,"Oftringen, Obristhof"
8502361,"Oftringen, Perry-Center"
8572685,"Oftringen, Ruhbank"
8572681,"Oftringen, Schulhaus/Kirche"
8572686,"Oftringen, Wirtshüsli"
8572687,"Oftringen, alte Strasse"
8502381,"Oftringen,Kallernhag/Center A1"
8570397,"Ogens, village"
8575453,"Oggio, Fiume bello"
8575451,"Oggio, Fornaci"
8575452,"Oggio, Paese"
8530297,Oldenegg
8583726,"Oleyres, Les Carrières"
8583521,"Oleyres, collège"
8575252,"Olivella, Lago"
8578849,"Olivone, Bivio Sommascona"
8578836,"Olivone, Municipio"
8578837,"Olivone, Petullo"
8505262,"Olivone, Posta"
8591478,"Olivone, Scona"
8501461,Ollon
8570608,"Ollon VD, Le Moulin"
8504688,"Ollon VD, bif. Forchex"
8579132,"Ollon VD, bif. rte d'Antagnes"
8570607,"Ollon VD, poste"
8579480,"Ollon VS, bif."
8579482,"Ollon VS, bif. Valençon"
8579481,"Ollon VS, village"
8572248,"Olsberg, Chloster"
8572247,"Olsberg, Mitteldorf"
8572245,"Olsberg, Schönenbühl"
8572246,"Olsberg, Vorstadt"
8500218,Olten
8500217,"Olten Hammer"
8578056,"Olten, Amthausquai"
8572352,"Olten, Bahnhof"
8578039,"Olten, Baslerstrasse"
8590417,"Olten, Bifang"
8595684,"Olten, Bleichmattstrasse"
8595683,"Olten, Blumenweg"
8588649,"Olten, Bornblick"
8594292,"Olten, Bornfeld"
8578033,"Olten, Chalchofen"
8590418,"Olten, Dreitannenstrasse"
8595470,"Olten, Fachhochschule"
8590419,"Olten, Feldstrasse"
8590420,"Olten, Friedhof"
8590421,"Olten, Gartenstrasse"
8577983,"Olten, Gerolag Center"
8595688,"Olten, Grundstrasse"
8578037,"Olten, Hammer BOGG"
8578035,"Olten, Hammermühle"
8577985,"Olten, Haslistrasse"
8590422,"Olten, Hausmattrain"
8577984,"Olten, Industriewerk"
8578055,"Olten, Jurastrasse"
8590424,"Olten, Knoblauch"
8578038,"Olten, Konradstrasse"
8590425,"Olten, Kunsteisbahn"
8590423,"Olten, Käppeli"
8590426,"Olten, Maienstrasse"
8590427,"Olten, Meierhof"
8590428,"Olten, Meisenhardweg"
8590429,"Olten, Mühlegasse"
8582524,"Olten, Passerelle"
8500598,"Olten, Postplatz"
8590430,"Olten, Reiserstrasse"
8590431,"Olten, Riggenbachstrasse"
8595686,"Olten, Rötzmattweg"
8595685,"Olten, Schöngrundstrasse"
8590432,"Olten, Schützenmatte"
8578054,"Olten, Spital"
8590433,"Olten, Stadthalle"
8595471,"Olten, Stadtkirche"
8590416,"Olten, Sälipark"
8582525,"Olten, Sälistrasse"
8595687,"Olten, Südwest"
8577982,"Olten, Trimbacherbrücke"
8578034,"Olten, Usego"
8594173,"Olten, Wilerfeld"
8572305,"Oltingen, Lehmatt"
8500780,"Oltingen, Postplatz"
8572306,"Oltingen, Schulhaus"
8501286,Ondallaz-L'Alliaz
8593027,"Onex, Bandol"
8593028,"Onex, Belle-Cour"
8593043,"Onex, Duret"
8593032,"Onex, Evaux"
8593033,"Onex, Galeries du Loup"
8593034,"Onex, Genévrière"
8593035,"Onex, Gros-Chêne"
8595033,"Onex, Gérard-de-Ternier"
8593029,"Onex, La Traille"
8593037,"Onex, Maison Onésienne"
8593039,"Onex, Montesquiou"
8593042,"Onex, Rochette"
8587080,"Onex, Salle communale"
8593031,"Onex, Vallet"
8593030,"Onex, cité"
8593038,"Onex, marché"
8504641,"Onnens FR, église"
8507695,"Onnens VD, croisée"
8581620,"Opfershofen TG, Dorf"
8503966,"Opfertshofen SH, Dorf"
8573487,"Opfertshofen SH, Reiatstube"
8503340,Opfikon
8590740,"Opfikon, Aublick"
8590741,"Opfikon, Austrasse"
8590742,"Opfikon, Bahnhof"
8590743,"Opfikon, Bubenholz"
8590744,"Opfikon, Dorf"
8590745,"Opfikon, Fernsicht"
8590747,"Opfikon, Grossacker"
8590746,"Opfikon, Grätzli"
8590748,"Opfikon, Neuwiesen"
8580536,"Opfikon, Schulstrasse"
8594553,"Opfikon, Schwimmbad"
8590750,"Opfikon, Vreniker"
8581610,"Oppens, La Tuilière"
8507696,"Oppens, croisée"
8506185,Oppikon
8593311,"Oppligen, Gemeindehaus"
8588561,"Oppligen, Schütz"
8501191,Orbe
8570236,"Orbe, Champ de la Pierre"
8577202,"Orbe, Chantemerle"
8595054,"Orbe, Couronne"
8595055,"Orbe, Dame"
8595056,"Orbe, Fleurs-de-Lys"
8595057,"Orbe, La Croix"
8570246,"Orbe, Les Mosaïques"
8595409,"Orbe, Les Moulins"
8570247,"Orbe, Montchoisi"
8595060,"Orbe, Penchèvre"
8595249,"Orbe, Petit-Bois"
8595061,"Orbe, Plamont"
8581953,"Orbe, Suchet"
8595408,"Orbe, cimetière"
8570237,"Orbe, collège"
8579108,"Orbe, croisée Agiez"
8581116,"Orbe, gare"
8570248,"Orbe, hôpital"
8501267,"Orbe, poste"
8595410,"Orbe, route de Chavornay"
8595062,"Orbe, route de Valeyres"
8595063,"Orbe, rue Neuve"
8579729,"Orges, L'Epi"
8570258,"Orges, croisée"
8507697,"Orges, village"
8505652,Oria
8579145,"Orient, Crêt"
8595467,"Orient, Paul Golay"
8579144,"Orient, centre"
8575351,"Origlio, Paese"
8572287,"Ormalingen, Grauenstein"
8572286,"Ormalingen, Hemmikerstrasse"
8572293,"Ormalingen, Oberdorf"
8572285,"Ormalingen, Schulhaus"
8500963,"Ormalingen, Unterdorf"
8582142,"Ormalingen, Zwischbach"
8570737,Ormône
8300006,Ornavasso
1101196,"Ornavasso, staz. ferroviaria"
8593226,"Ornex, Maconnex"
8593041,"Ornex, Prénépla"
8504020,Oron
8580757,"Oron-la-Ville, Pralets"
8570439,"Oron-la-Ville, Pré à l'Abbé"
8504775,"Oron-la-Ville, centre"
8579800,"Oron-la-Ville, collège"
8577679,"Oron-le-Châtel, La Chavanne"
8577681,"Oron-le-Châtel, gare"
8570449,"Oron-le-Châtel, poste"
8593252,"Orpund, Byfang"
8576721,"Orpund, Bürenstrasse"
8593253,"Orpund, Gottstatt"
8594170,"Orpund, Neumatt"
8576722,"Orpund, Post"
8594169,"Orpund, Zumbach"
8530450,"Orselina CIT"
8578990,"Orselina, Ai Gerbi"
8591564,"Orselina, Albergo Orselina"
8578984,"Orselina, Case di sotto"
8578992,"Orselina, Caselle"
8578985,"Orselina, Chiesa"
8578983,"Orselina, Clinica S. Croce"
8578991,"Orselina, Clinica Varini"
8505859,"Orselina, Posta"
8578981,"Orselina, Stazione Funivia"
8587016,"Orselina, al ponte"
8501578,Orsières
8579444,"Orsières, Biolley"
8501529,"Orsières, Chez-les-Reuses"
8593539,"Orsières, La Place"
8593538,"Orsières, La Proz"
8501532,"Orsières, Prassurny"
8579452,"Orsières, gare"
8577707,"Orsonnens, Gottaz"
8504866,"Orsonnens, village"
8571376,"Ortschwaben, Aetzikofen Abzw."
8571373,"Ortschwaben, Gehracher"
8507984,"Ortschwaben, Postgasse"
8581428,"Ortschwaben, Schulhaus"
8571375,"Ortschwaben, Schützenrain"
8580004,"Ortschwaben, Weissenstein Abzw"
8576397,"Orvin, Cheval Blanc"
8589965,"Orvin, Petit-Moulin"
8592484,"Orvin, Sous les Roches"
8576398,"Orvin, place du village"
8576399,"Orvin, église"
8507698,"Orzens, village"
8580126,"Osco, Curtin"
8580125,"Osco, Ei"
8505767,"Osco, Paese"
8583568,"Osco, Piottino"
8587465,"Osogna, Paese"
8509356,"Ospizio Bernina"
8574808,"Ospizio Bernina, Albergo"
8574809,"Ospizio Bernina, Stazione"
8505866,"Ossasco (Bedretto)"
8506023,Ossingen
8573199,"Ossingen, Bahnhof"
8573200,"Ossingen, Usserdorf"
8505653,Osteno
8587928,"Osterfingen, Lindenhof"
8507002,Ostermundigen
8577003,"Ostermundigen, Bahnhof"
8577006,"Ostermundigen, Blankweg"
8577008,"Ostermundigen, Dennigkofen"
8577009,"Ostermundigen, Freibad"
8577007,"Ostermundigen, Hubel"
8594260,"Ostermundigen, Kreuzweg"
8590088,"Ostermundigen, Milchstrasse"
8590070,"Ostermundigen, Oberdorf"
8590051,"Ostermundigen, Oberfeld"
8590052,"Ostermundigen, Rüti"
8590007,"Ostermundigen, Sportplatzweg"
8590072,"Ostermundigen, Tiefenmösli"
8577002,"Ostermundigen, Waldeck"
8590071,"Ostermundigen, Waldheimstrasse"
8577005,"Ostermundigen, Wegmühlegässli"
8577004,"Ostermundigen, Zollgasse"
8503528,Otelfingen
8503525,"Otelfingen Golfpark"
8576235,"Otelfingen, Bahnhof"
8595143,"Otelfingen, Landstrasse"
8576236,"Otelfingen, Post"
8576237,"Otelfingen, Schule"
8502105,Othmarsingen
8587101,"Othmarsingen, Bahnhof"
8590253,"Othmarsingen, Bahnhofstrasse"
8590254,"Othmarsingen, Högern"
8589490,"Othmarsingen, Militärbetriebe"
8587102,"Othmarsingen, Rössli"
8582790,"Ottenbach, Engelwiese"
8583363,"Ottenbach, Geeren"
8572605,"Ottenbach, Hinterdorf"
8502779,"Ottenbach, Post"
8583069,"Ottenbach, Rigiblick"
8572606,"Ottenbach, Ulmenhof"
8587986,"Ottikon (Gossau), Brüschweid"
8587987,"Ottikon (Gossau), Hasenacher"
8587988,"Ottikon (Gossau), Hellberg"
8587991,"Ottikon (Gossau), Kirschgarten"
8503182,"Ottikon (Gossau), Kreisel"
8576034,"Ottikon (Gossau), Strick"
8576020,"Ottikon (Gossau), Unterottikon"
8587989,"Ottikon (Gossau),Herschmettlen"
8503376,"Ottikon b. Kemptthal"
8573372,"Ottoberg, Feldhof"
8506562,"Ottoberg, Gaishaus"
8506560,"Ottoberg, Schulhaus"
8573399,"Ottoberg, Wald"
8506561,"Ottoberg, Weinberg"
8501184,Ouchy
8570187,"Oulens-sous-Echallens, collège"
8570186,"Oulens-sous-Echallens,Gd Salle"
8570361,"Oulens-sur-Lucens, La Crausaz"
8570362,"Oulens-sur-Lucens, village"
8574638,"Ova Spin"
8530149,"Ovronnaz TOJ"
8579401,"Ovronnaz, Centre therm. Melley"
8573910,"Ovronnaz, Chevaley"
8579403,"Ovronnaz, Plein soleil"
8582504,"Ovronnaz, Transformateur"
8579402,"Ovronnaz, croisée du centre"
8501334,"Ovronnaz, poste"
8768600,PARL
8501366,Paccot
8574718,"Pagig, Abzw."
8581029,"Pagig, Pudanal"
8570305,"Pailly, Le Rembloz"
8504759,"Pailly, village"
8505497,Palagnedra
8505515,"Pallanza NLM"
1100005,"Pallanza, staz. Bus"
8504014,Palézieux
8582202,"Palézieux, En Plan"
8570440,"Palézieux, gare"
8578927,"Palézieux, zone ind. En Grivaz"
8504016,Palézieux-Village
8504789,"Palézieux-Village, centre"
8579737,"Palézieux-Village, collège"
8591801,"Pambio, Paese"
8591629,"Pambio, S. Pietro Chiesa"
8575272,"Pambio-Noranco, Posta"
8501097,Pampigny-Sévery
8570612,"Panex, Au Pomey rouge"
8570611,"Panex, En Meer"
8570613,"Panex, La Croisée"
8501777,"Panex, anc. poste"
8509853,"Pany, Dorf"
8575084,"Pany, Schulhaus"
8507096,Papiermühle
8576993,"Papiermühle, Bahnhof"
8505301,"Paradiso (Lugano)"
8591630,"Paradiso, Brentino"
8575301,"Paradiso, Calprino"
8591631,"Paradiso, Carzo"
8580035,"Paradiso, Debarcadero"
8591632,"Paradiso, Fontana"
8591634,"Paradiso, Geretta"
8575541,"Paradiso, La Sguancia"
8581655,"Paradiso, Piscina"
8581654,"Paradiso, Riva Paradiso"
8591802,"Paradiso, Stazione"
8581644,"Paradiso, Stazione/Scuole"
8594226,"Paradiso, Via Calprino"
8591635,"Paradiso, Via Cattori"
8591633,"Paradiso, Via S. Salvatore"
8509743,Pardatsch
8530505,Pardiel
8790004,Paris
8758830,"Paris Austerlitz Noctilien"
8759115,"Paris Montparnasse Noctilien"
8727102,"Paris Nord RER"
8789015,"Paris Porte Maillot"
8760011,"Paris St-Lazare Noctilien"
8754700,Paris-Austerlitz
8754702,"Paris-Austerlitz RER"
8768666,Paris-Bercy
8711300,Paris-Est
8759118,"Paris-Est Noctilien"
8768600,"Paris-Gare de Lyon"
8768603,"Paris-Gare de Lyon Banlieue"
8758820,"Paris-Gare de Lyon Noctilien"
8768601,"Paris-Gare de Lyon RER"
8739100,Paris-Montparnasse
8739101,"Paris-Montparnasse 2"
8739110,"Paris-Montparnasse Vaugirard"
8727100,Paris-Nord
8727103,"Paris-Nord Banlieue"
8798014,"Paris-Nord EST"
8738400,Paris-St-Lazare
8581901,"Parpan, Obertor/Heimberg"
8574501,"Parpan, Parpaner Höhe"
8509854,"Parpan, Post"
8509683,"Parpaner Rothorn"
8530535,Parsennhütte
8509302,Parsonz
8530152,Pas-de-Maimbré
8574547,"Paspels, Dorf"
8582246,"Paspels, Schulhaus"
8574884,"Passugg, Abzw. Grida"
8574882,"Passugg, Brugg"
8574883,"Passugg, Schluocht"
8509856,"Passugg, alte Post"
8500768,Passwang
8592167,"Paudex, Marronnier"
8592168,"Paudex, Verrière"
8592169,"Paudex, village"
